id,image,age,sex,background,text_origin,bbox_origin,text_90,bbox_90,text_80,bbox_80
IMG_OCR_53_4PR_04977,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04977.png,37,0,0,"['004977', '강원도', '경상북도', '제주특별자치도', '서울특별시', '울진군', '강릉시', '경주시', '군산시', '지변동', '도지동', '성수동2가', '옥룡동', '중앙로3가', '영선동4가', '산북동', '광무동', '남아공', '와리가리', '가싶남', '팬아저', 'SMS', 'GPS', 'ERM', 'MAC', '(T.T)', '^-^', '横', '門', '남궁자양', '방습치', '반고독', '라폭가', '이양인', '표원제', '왕강벌', '성리할', '권기월', '방절대', '허균륭', '변범주']","[[1937, 160, 2191, 230], [422, 1026, 624, 1110], [915, 1023, 1159, 1112], [1397, 1042, 1783, 1136], [1930, 1021, 2226, 1129], [485, 1228, 650, 1349], [971, 1241, 1155, 1325], [1467, 1257, 1666, 1341], [1987, 1238, 2173, 1340], [445, 1459, 629, 1551], [975, 1466, 1135, 1558], [1466, 1451, 1731, 1545], [2006, 1445, 2153, 1539], [432, 1676, 681, 1776], [925, 1689, 1216, 1781], [1528, 1676, 1696, 1781], [2022, 1689, 2174, 1786], [437, 1878, 584, 1980], [957, 1912, 1219, 1999], [1492, 1910, 1662, 2002], [1995, 1899, 2218, 1988], [437, 2104, 627, 2214], [967, 2130, 1130, 2214], [1502, 2106, 1669, 2198], [2029, 2106, 2220, 2211], [440, 2321, 663, 2421], [978, 2319, 1156, 2411], [1492, 2306, 1626, 2442], [2037, 2298, 2176, 2421], [422, 2537, 661, 2639], [972, 2558, 1163, 2658], [1463, 2555, 1660, 2660], [1993, 2571, 2205, 2660], [450, 2760, 670, 2857], [991, 2773, 1190, 2883], [1471, 2778, 1676, 2878], [2003, 2799, 2213, 2891], [439, 2973, 654, 3078], [959, 2997, 1169, 3089], [1494, 2963, 1664, 3076], [1971, 2997, 2189, 3091]]",,,,
IMG_OCR_53_4PR_04978,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04978.png,37,0,0,"['004978', '인천광역시', '경기도', '전라남도', '대구광역시', '거제시', '고성군', '연수구', '강동구', '보문동5가', '영남동', '소양로4가', '주암면', '벽제동', '천리동', '외삼미동', '관촌면', '쉼포족', '슬세권', '인싸', '복세편살', 'CAR', 'SQL', 'LCTV', 'MIFS', '^.~', '^^;', '負', '思', '원안회', '엄공면', '유탄배', '오권만', '전세액', '양최모', '주시아', '여위요', '명고기', '우험시', '변식탄', '감옥선']","[[1959, 141, 2208, 220], [374, 1008, 702, 1113], [919, 1027, 1119, 1119], [1464, 1047, 1687, 1136], [1962, 1034, 2261, 1119], [440, 1270, 640, 1349], [962, 1244, 1156, 1349], [1516, 1244, 1693, 1339], [2048, 1237, 2235, 1335], [414, 1451, 677, 1546], [975, 1461, 1162, 1559], [1490, 1454, 1769, 1546], [2054, 1477, 2257, 1585], [466, 1641, 663, 1743], [952, 1667, 1149, 1769], [1483, 1697, 1742, 1809], [2038, 1690, 2251, 1795], [463, 1887, 663, 2005], [948, 1864, 1165, 1989], [1516, 1917, 1680, 2002], [1995, 1887, 2290, 2005], [450, 2110, 624, 2215], [955, 2110, 1145, 2208], [1431, 2100, 1677, 2185], [2041, 2136, 2248, 2241], [446, 2340, 604, 2422], [991, 2333, 1145, 2425], [1523, 2320, 1648, 2451], [2021, 2324, 2172, 2452], [436, 2537, 649, 2632], [958, 2560, 1171, 2662], [1513, 2547, 1720, 2655], [1995, 2557, 2238, 2655], [456, 2770, 679, 2885], [965, 2773, 1165, 2875], [1532, 2760, 1729, 2868], [2015, 2776, 2261, 2884], [459, 2993, 656, 3082], [968, 2986, 1188, 3081], [1509, 2996, 1716, 3104], [2051, 3003, 2228, 3105]]",,,,
IMG_OCR_53_4PR_04979,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04979.png,37,0,0,"['004979', '대구광역시', '강원도', '부산광역시', '서울특별시', '장성군', '익산시', '계룡시', '포항시', '북구', '비하농', '증산동', '안의면', '대호동', '두호동', '오동', '온수동', '옥천면', '빌런', '핑프', '낄끼빠빠', '반모', 'STB', 'FCC', 'BMS', 'SI', '(^-^)/', '^-^', '述', '回', '손금재', '엄정살', '고경피', '여갑중', '지조숭', '탁적호', '유부철', '유암부', '추참거', '기동파', '우잔상', '신목사']","[[1931, 145, 2210, 243], [404, 1020, 686, 1118], [928, 1026, 1148, 1118], [1426, 1020, 1711, 1112], [1961, 1023, 2249, 1115], [453, 1243, 643, 1335], [977, 1236, 1161, 1338], [1462, 1246, 1665, 1348], [1967, 1259, 2164, 1351], [2177, 1259, 2282, 1357], [443, 1465, 649, 1557], [990, 1439, 1164, 1554], [1502, 1465, 1708, 1563], [2016, 1462, 2203, 1570], [463, 1681, 627, 1783], [1013, 1665, 1144, 1767], [1528, 1662, 1698, 1780], [2046, 1642, 2256, 1763], [466, 1901, 630, 1986], [994, 1905, 1141, 2003], [1498, 1898, 1793, 2000], [2069, 1905, 2236, 2010], [413, 2118, 574, 2213], [974, 2124, 1121, 2226], [1469, 2108, 1653, 2216], [2059, 2068, 2170, 2183], [427, 2321, 663, 2416], [971, 2331, 1171, 2423], [1439, 2295, 1626, 2432], [2042, 2331, 2173, 2449], [440, 2534, 624, 2636], [980, 2540, 1193, 2648], [1489, 2563, 1676, 2671], [1961, 2577, 2171, 2682], [443, 2754, 623, 2856], [1003, 2773, 1200, 2881], [1489, 2776, 1669, 2878], [2000, 2760, 2197, 2868], [423, 2980, 639, 3095], [971, 2999, 1184, 3094], [1492, 2986, 1702, 3094], [1983, 2957, 2199, 3078]]",,,,
IMG_OCR_53_4PR_04980,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04980.png,37,0,0,"['004980', '전라남도', '경상남도', '제주특별자치도', '대전광역시', '사상구', '은평구', '서산시', '청주시', '흥덕구', '대도동', '무풍면', '영산동', '영원면', '조비동', '내면', '회천면', '다시면', '워라밸', '새등', '댕댕이', '개이득', 'GUI', 'MPEG', 'PV', 'PDA', '-.-+', 's(-_-)z', '建', '裳', '탁림아', '길선구', '금배니', '임사구', '귀', '나각연', '임지구', '추복무', '여공약', '라혼포', '노미연', '이읍아', '류휘로']","[[1926, 164, 2198, 239], [422, 1036, 650, 1123], [937, 1031, 1176, 1120], [1384, 1044, 1788, 1133], [1964, 1036, 2289, 1117], [440, 1246, 629, 1330], [1004, 1230, 1190, 1330], [1500, 1243, 1686, 1335], [1961, 1232, 2142, 1334], [2155, 1238, 2335, 1351], [445, 1453, 629, 1545], [1012, 1432, 1196, 1526], [1476, 1453, 1678, 1545], [2037, 1442, 2268, 1534], [453, 1689, 650, 1778], [1006, 1679, 1157, 1768], [1502, 1665, 1725, 1762], [2016, 1686, 2236, 1762], [465, 1925, 659, 2007], [988, 1891, 1117, 1978], [1505, 1886, 1712, 1962], [2008, 1904, 2197, 2004], [469, 2129, 605, 2216], [954, 2122, 1166, 2211], [1523, 2124, 1631, 2216], [2016, 2122, 2179, 2216], [422, 2355, 603, 2444], [953, 2329, 1228, 2424], [1476, 2292, 1618, 2436], [2035, 2279, 2174, 2426], [428, 2570, 636, 2657], [957, 2547, 1151, 2655], [1486, 2568, 1670, 2657], [1998, 2564, 2174, 2653], [2200, 2570, 2252, 2644], [448, 2785, 647, 2877], [972, 2780, 1148, 2864], [1489, 2738, 1654, 2843], [1987, 2783, 2199, 2867], [473, 2997, 651, 3095], [988, 2994, 1156, 3078], [1480, 2990, 1686, 3077], [2029, 2970, 2226, 3072]]",,,,
IMG_OCR_53_4PR_04981,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04981.png,37,0,0,"['004981', '인천광역시', '대구광역시', '부산광역시', '충청북도', '장흥군', '천안시', '구례군', '태안군', '탕정면', '인제동', '단구동', '도순동', '황오동', '사리현동', '하계동', '동해면', '혼코노', '뇌색남', '꾸안꾸', '최최차차', 'HDD', 'XML', 'IPTV', 'DLP', '(T.T)', '(ㅅ_ㅅ)', '賣', '料', '변한통', '육확폐', '임분청', '소취면', '양외군', '변량만', '감전재', '장축번', '유황견', '추선가', '마비시', '류경사']","[[1905, 154, 2144, 226], [383, 1013, 661, 1110], [942, 1015, 1202, 1104], [1437, 1015, 1718, 1115], [1996, 1010, 2211, 1107], [425, 1233, 603, 1330], [955, 1225, 1160, 1319], [1500, 1233, 1686, 1333], [2006, 1220, 2200, 1314], [438, 1459, 656, 1543], [973, 1456, 1151, 1550], [1495, 1461, 1671, 1558], [2022, 1461, 2200, 1563], [454, 1666, 627, 1776], [931, 1668, 1172, 1765], [1509, 1666, 1693, 1765], [2038, 1684, 2250, 1792], [462, 1876, 630, 1978], [994, 1891, 1217, 1985], [1500, 1883, 1707, 1983], [2012, 1899, 2316, 2001], [430, 2096, 582, 2201], [1002, 2127, 1178, 2214], [1526, 2112, 1696, 2199], [2064, 2117, 2211, 2217], [427, 2319, 597, 2411], [957, 2327, 1183, 2427], [1529, 2303, 1650, 2455], [2043, 2321, 2179, 2444], [430, 2516, 608, 2610], [963, 2534, 1181, 2644], [1469, 2552, 1666, 2641], [2038, 2558, 2250, 2652], [425, 2757, 588, 2857], [963, 2767, 1183, 2864], [1471, 2767, 1704, 2859], [2004, 2775, 2232, 2883], [409, 2977, 614, 3064], [973, 2964, 1162, 3069], [1508, 2969, 1686, 3061], [2022, 2988, 2216, 3088]]",,,,
IMG_OCR_53_4PR_04982,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04982.png,37,0,0,"['004982', '강원도', '전라북도', '서울특별시', '제주특별자치도', '이천시', '창원시', '진해구', '광진구', '영광군', '흥동', '자산동', '봉산동', '칠성면', '관인면', '원래동1가', '상하동', '강일동', '고답이', '턱스크', '얼죽아', '탕진잼', 'RF', 'RAM', 'TDM', 'SDRAM', 'o_o', ':p', '俊', '號', '육기질', '진주지', '염백한', '설항조', '탁교역', '맹초병', '함장견', '장군다', '우변두', '석중기', '홍범여', '선란양']","[[1910, 148, 2212, 230], [413, 1010, 612, 1104], [932, 1033, 1152, 1117], [1436, 1038, 1696, 1127], [1924, 1031, 2338, 1123], [458, 1232, 649, 1319], [898, 1232, 1084, 1329], [1119, 1248, 1300, 1327], [1473, 1248, 1670, 1345], [1979, 1240, 2212, 1332], [473, 1440, 594, 1553], [972, 1487, 1166, 1574], [1496, 1469, 1669, 1574], [2024, 1461, 2278, 1558], [424, 1678, 615, 1767], [922, 1689, 1226, 1784], [1475, 1678, 1680, 1772], [2021, 1689, 2212, 1789], [455, 1893, 633, 1987], [982, 1899, 1150, 1993], [1491, 1875, 1730, 1983], [2031, 1896, 2272, 1996], [487, 2088, 595, 2188], [940, 2122, 1113, 2222], [1499, 2101, 1698, 2198], [2000, 2119, 2283, 2219], [455, 2321, 602, 2413], [972, 2342, 1072, 2434], [1525, 2319, 1664, 2463], [2031, 2318, 2173, 2454], [445, 2554, 623, 2656], [969, 2549, 1145, 2651], [1499, 2557, 1732, 2657], [2016, 2560, 2226, 2654], [439, 2786, 636, 2880], [961, 2772, 1181, 2861], [1486, 2775, 1701, 2885], [2005, 2790, 2210, 2874], [468, 2985, 641, 3085], [987, 2979, 1171, 3081], [1486, 2987, 1675, 3097], [2031, 3003, 2238, 3095]]",,,,
IMG_OCR_53_4PR_04983,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04983.png,37,0,0,"['004983', '충청남도', '대전광역시', '경기도', '부산광역시', '강원도', '청주시', '서원구', '기장군', '전주시', '청계동', '동대신동2가', '갈곶동', '침산동', '어방동', '원효로1가', '우강면', '교현동', '나심비', '현타', '혼틈', '사이다', 'SDRAM', 'DAS', 'VGA', 'MMS', '(^-^)/', 'O_O', '親', '買', '신여습', '황저설', '노락란', '심욕화', '엄산암', '강여기', '여혁고', '송구질', '모당벽', '주하진', '정한조']","[[1929, 154, 2201, 226], [412, 1010, 643, 1125], [897, 1036, 1227, 1120], [1482, 1047, 1676, 1131], [1928, 1036, 2214, 1117], [448, 1251, 637, 1338], [902, 1246, 1070, 1338], [1084, 1254, 1252, 1340], [1500, 1254, 1691, 1341], [2004, 1243, 2185, 1330], [451, 1466, 645, 1558], [940, 1477, 1255, 1574], [1492, 1474, 1678, 1561], [2004, 1459, 2193, 1561], [454, 1679, 630, 1773], [957, 1684, 1222, 1784], [1518, 1702, 1709, 1796], [2017, 1695, 2195, 1792], [464, 1918, 629, 1997], [977, 1897, 1147, 1994], [1516, 1899, 1650, 2007], [2014, 1897, 2221, 1986], [419, 2117, 692, 2209], [976, 2112, 1136, 2212], [1542, 2130, 1712, 2219], [2035, 2127, 2234, 2221], [440, 2337, 700, 2439], [960, 2332, 1133, 2419], [1521, 2316, 1657, 2450], [2033, 2319, 2143, 2442], [456, 2550, 640, 2647], [944, 2558, 1162, 2671], [1469, 2565, 1658, 2659], [1997, 2558, 2173, 2655], [427, 2788, 626, 2877], [1448, 2775, 1655, 2869], [2006, 2788, 2216, 2872], [472, 2998, 645, 3103], [965, 3006, 1159, 3093], [1453, 3006, 1658, 3098], [2005, 2998, 2225, 3103]]",,,,
IMG_OCR_53_4PR_04984,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04984.png,37,0,0,"['004984', '인천광역시', '강원도', '대구광역시', '부산광역시', '화천군', '함양군', '강남구', '김제시', '삼계면', '칠산동', '수진동', '설운농', '현북면', '동부동', '회현동1가', '관동2가', '휘소가치', '갈비', '갑분싸', '보배', 'LOL', 'PMS', 'SMS', 'BIOS', '^^;', '^.^', '品', '退', '홍참함', '고적가', '조제탁', '한조략', '제호수', '옥수계', '손축철', '라체무', '차명답', '기타마', '전자두', '안추용']","[[1919, 141, 2211, 226], [396, 1020, 669, 1088], [907, 1036, 1082, 1108], [1447, 1031, 1703, 1110], [1997, 1027, 2253, 1119], [455, 1243, 623, 1328], [925, 1235, 1106, 1327], [1487, 1217, 1653, 1302], [2035, 1250, 2216, 1327], [455, 1469, 652, 1559], [958, 1442, 1137, 1545], [1489, 1434, 1640, 1532], [2007, 1469, 2182, 1556], [451, 1676, 635, 1768], [969, 1670, 1109, 1766], [1434, 1678, 1696, 1774], [2007, 1687, 2243, 1774], [433, 1890, 649, 1984], [980, 1866, 1120, 1953], [1474, 1906, 1666, 1991], [2066, 1910, 2182, 1987], [468, 2124, 630, 2207], [953, 2109, 1121, 2203], [1502, 2122, 1668, 2216], [2027, 2113, 2182, 2203], [483, 2341, 629, 2433], [984, 2325, 1128, 2395], [1509, 2323, 1620, 2437], [1998, 2326, 2127, 2439], [444, 2548, 621, 2640], [969, 2546, 1148, 2640], [1476, 2557, 1673, 2651], [1972, 2553, 2169, 2643], [445, 2777, 602, 2875], [968, 2747, 1163, 2856], [1473, 2773, 1659, 2880], [2004, 2784, 2194, 2861], [426, 2957, 603, 3053], [979, 2989, 1180, 3068], [1466, 3005, 1643, 3099], [1993, 2987, 2172, 3077]]",,,,
IMG_OCR_53_4PR_04985,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04985.png,37,0,0,"['004985', '부산광역시', '충청남도', '대전광역시', '세종특별자치시', '창원시', '의창구', '삼척시', '대덕구', '중랑구', '하왕십리동', '남상면', '대평동2가', '조비동', '월내동', '전동3가', '성동', '노오지동', '빌런', '빼박캔트', '가심비', '갈비', 'VTS', 'ODM', 'ATIS', 'SSO', '~(-_-)~', '(ㅅ_ㅅ)', '婚', '斥', '모서병', '정납금', '위축아', '원소장', '조즉부', '주분정', '류열역', '윤참좌', '여제대', '주석초', '한어격', '도구계']","[[1925, 141, 2200, 226], [404, 1006, 664, 1096], [909, 991, 1112, 1096], [1431, 1009, 1704, 1105], [1922, 1017, 2289, 1120], [364, 1235, 530, 1325], [556, 1248, 715, 1327], [951, 1241, 1134, 1324], [1478, 1237, 1648, 1320], [2033, 1241, 2188, 1328], [409, 1453, 656, 1549], [938, 1462, 1115, 1549], [1449, 1464, 1731, 1545], [2026, 1468, 2166, 1553], [435, 1680, 612, 1767], [916, 1695, 1161, 1782], [1491, 1687, 1609, 1772], [1989, 1684, 2181, 1771], [468, 1885, 595, 1964], [916, 1912, 1176, 1991], [1486, 1892, 1645, 1979], [1995, 1909, 2122, 1999], [453, 2095, 595, 2191], [958, 2110, 1148, 2206], [1502, 2113, 1657, 2209], [2008, 2134, 2146, 2219], [362, 2350, 679, 2446], [956, 2344, 1177, 2436], [1518, 2333, 1638, 2431], [1996, 2310, 2099, 2421], [428, 2562, 598, 2652], [974, 2562, 1127, 2654], [1461, 2542, 1640, 2649], [2007, 2570, 2190, 2662], [399, 2791, 569, 2876], [962, 2763, 1119, 2859], [1463, 2767, 1638, 2870], [1982, 2777, 2157, 2877], [395, 2983, 600, 3073], [963, 2992, 1125, 3079], [1479, 2996, 1641, 3094], [1998, 2999, 2168, 3078]]",,,,
IMG_OCR_53_4PR_04986,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04986.png,37,0,0,"['004986', '대구광역시', '울산광역시', '제주특별자치도', '강원도', '논산시', '남구', '진천군', '강동구', '방교동', '덕의동', '고산면', '목동동', '서석면', '쇄문동', '덕천면', '성석동', '소확행', '법블레스유', '비담', '할많하않', 'IBS', 'ATM', 'SVC', 'WIPO', '-_-+', '^.~', '恒', '徒', '설오남', '주극세', '변유양', '손중천', '구표순', '방세량', '신척묘', '송작간', '지기악', '도진배', '양빈분', '현빙석']","[[1915, 141, 2197, 223], [404, 1025, 666, 1106], [950, 1012, 1218, 1106], [1417, 1043, 1766, 1128], [2015, 1038, 2230, 1122], [454, 1216, 617, 1310], [1013, 1231, 1128, 1328], [1469, 1256, 1642, 1350], [2062, 1244, 2227, 1331], [446, 1455, 606, 1542], [978, 1458, 1151, 1555], [1490, 1487, 1663, 1560], [2052, 1460, 2212, 1562], [446, 1689, 630, 1778], [973, 1684, 1128, 1778], [1498, 1684, 1687, 1765], [2010, 1684, 2194, 1778], [446, 1904, 622, 1998], [926, 1891, 1167, 1985], [1511, 1917, 1621, 2009], [1952, 1892, 2233, 1985], [469, 2098, 582, 2187], [1002, 2114, 1180, 2203], [1501, 2132, 1664, 2213], [1997, 2127, 2204, 2219], [451, 2329, 611, 2408], [994, 2337, 1154, 2418], [1493, 2332, 1611, 2437], [1999, 2324, 2151, 2439], [433, 2544, 604, 2644], [971, 2534, 1142, 2639], [1472, 2550, 1664, 2639], [1994, 2547, 2167, 2649], [443, 2786, 590, 2870], [971, 2770, 1157, 2859], [1464, 2765, 1653, 2865], [1991, 2767, 2185, 2864], [396, 3014, 593, 3098], [963, 3006, 1139, 3085], [1474, 2985, 1655, 3066], [1976, 2985, 2157, 3087]]",,,,
IMG_OCR_53_4PR_04987,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04987.png,37,0,0,"['004987', '대구광역시', '부산광역시', '제주특별자치도', '울산광역시', '부여군', '용인시', '기흥구', '금천구', '남양주시', '회수동', '산농면', '청하면', '덕흥동', '산포면', '오산동', '성담동', '노포동', '나심비', '와리가리', '아싸', '만반잘부', 'IBS', 'DBA', 'MMORPG', 'HDD', '^.^', '(^-^)/', '香', '但', '인극망', '진소청', '안민망', '원충총', '백봉유', '홍실모', '명쇄우', '심면균', '배부윤', '어위어', '유실신', '편항진']","[[1865, 141, 2137, 213], [411, 1009, 670, 1097], [935, 1009, 1187, 1107], [1423, 1013, 1796, 1118], [2013, 1003, 2291, 1111], [443, 1219, 620, 1330], [873, 1229, 1030, 1337], [1046, 1238, 1203, 1326], [1511, 1242, 1678, 1340], [1990, 1235, 2203, 1330], [440, 1445, 614, 1563], [968, 1432, 1161, 1530], [1508, 1448, 1734, 1543], [1999, 1461, 2192, 1572], [456, 1677, 643, 1782], [977, 1671, 1160, 1773], [1501, 1668, 1688, 1779], [2029, 1671, 2193, 1779], [473, 1884, 650, 1989], [935, 1907, 1174, 2002], [1544, 1890, 1698, 1972], [1986, 1884, 2209, 1989], [479, 2103, 613, 2208], [964, 2103, 1121, 2208], [1446, 2103, 1757, 2218], [2016, 2116, 2150, 2221], [463, 2310, 610, 2402], [925, 2313, 1171, 2421], [1524, 2290, 1635, 2418], [1996, 2329, 2127, 2447], [456, 2539, 623, 2631], [935, 2549, 1115, 2644], [1462, 2536, 1665, 2628], [1986, 2546, 2166, 2654], [456, 2778, 623, 2866], [951, 2749, 1118, 2857], [1488, 2762, 1681, 2864], [1993, 2768, 2163, 2873], [440, 2985, 637, 3077], [941, 2985, 1147, 3067], [1475, 2988, 1636, 3106], [1973, 3001, 2183, 3090]]",,,,
IMG_OCR_53_4PR_04988,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04988.png,37,0,0,"['004988', '전라남도', '경기도', '경상남도', '대구광역시', '구로구', '강원도', '태백시', '노원구', '노하동', '소양로2가', '동숭동', '내손동', '무학동', '동광동4가', '마전동', '동완산동', '푸라면', '혼코노', '문찐', '나심비', 'ARS', 'WLAN', 'NOS', 'MOS', '-_-+', 'n.n', '印', '塗', '여산미', '심정지', '조경모', '양성방', '표홍공', '하구금', '고계해', '반경효', '남납원', '임서사', '진가력', '신주거']","[[1921, 135, 2219, 217], [384, 1008, 604, 1102], [971, 1026, 1144, 1110], [1463, 1013, 1696, 1097], [1987, 1026, 2270, 1110], [460, 1210, 596, 1302], [950, 1246, 1139, 1330], [1471, 1249, 1665, 1322], [2079, 1241, 2260, 1330], [449, 1456, 617, 1540], [992, 1465, 1241, 1562], [1500, 1451, 1670, 1545], [2016, 1458, 2202, 1552], [462, 1676, 643, 1765], [973, 1665, 1243, 1770], [1479, 1689, 1668, 1781], [1990, 1655, 2231, 1760], [457, 1865, 651, 1962], [971, 1893, 1149, 1993], [1505, 1893, 1657, 1993], [2034, 1878, 2230, 1975], [470, 2106, 625, 2203], [905, 2108, 1159, 2213], [1484, 2116, 1665, 2221], [2029, 2098, 2236, 2211], [428, 2307, 606, 2400], [1002, 2328, 1154, 2417], [1495, 2315, 1631, 2438], [2008, 2305, 2144, 2446], [426, 2535, 625, 2629], [971, 2548, 1160, 2640], [1492, 2556, 1681, 2653], [1998, 2559, 2194, 2635], [436, 2782, 609, 2882], [923, 2763, 1122, 2873], [1484, 2784, 1699, 2878], [2008, 2768, 2186, 2868], [410, 3009, 614, 3101], [957, 2988, 1146, 3080], [1495, 3002, 1673, 3099], [2011, 2988, 2166, 3082]]",,,,
IMG_OCR_53_4PR_04989,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04989.png,37,0,0,"['004989', '전라남도', '경상북도', '제주특별자치도', '경상남도', '용인시', '기흥구', '음성군', '영도구', '강화군', '포두면', '하대원동', '귀현동', '동복면', '마령면', '신안동', '배반동', '통의동', '돈미새', '별나줄', '새등', '턱스크', 'DVI', 'DDOS', 'MPEG', 'BIS', '^^', '~(-_-)~', '胸', '恐', '우굴모', '유곡정', '위파중', '임기굴', '왕계읍', '원랍동', '방연략', '추난거', '황삭기', '곽책결', '장수몽', '모간파']","[[1907, 128, 2185, 207], [398, 1029, 610, 1110], [924, 1013, 1154, 1102], [1395, 1031, 1741, 1115], [1990, 1018, 2231, 1104], [400, 1225, 560, 1309], [585, 1215, 724, 1304], [969, 1220, 1123, 1325], [1500, 1243, 1662, 1340], [2013, 1236, 2204, 1320], [471, 1437, 639, 1539], [976, 1435, 1214, 1540], [1469, 1463, 1637, 1560], [2021, 1445, 2212, 1539], [455, 1657, 638, 1741], [1011, 1665, 1176, 1754], [1456, 1675, 1631, 1761], [2029, 1649, 2194, 1748], [453, 1890, 610, 1984], [979, 1885, 1154, 1990], [1503, 1885, 1631, 1987], [2021, 1885, 2181, 1974], [462, 2108, 589, 2189], [948, 2105, 1137, 2194], [1453, 2089, 1681, 2188], [1998, 2108, 2155, 2210], [442, 2327, 549, 2395], [919, 2327, 1228, 2416], [1482, 2307, 1618, 2427], [1990, 2307, 2124, 2438], [432, 2524, 589, 2629], [961, 2524, 1147, 2621], [1482, 2547, 1663, 2652], [1998, 2534, 2179, 2660], [432, 2741, 621, 2838], [997, 2728, 1186, 2843], [1461, 2757, 1665, 2854], [2013, 2767, 2194, 2872], [432, 2990, 610, 3089], [987, 2985, 1165, 3090], [1479, 2985, 1652, 3082], [2016, 2993, 2220, 3087]]",,,,
IMG_OCR_53_4PR_04990,data/HW_OCR/4.Validation/P.Paper/R.Free/IMG_OCR_53_4PR_04990.png,37,0,0,"['004990', '울산광역시', '전라북도', '인천광역시', '충청북도', '함양군', '수원시', '장수군', '서귀포시', '두모동', '문학동', '능현동', '신벽동', '두척동', '증포동', '자운동', '이매동', '롬곡옾눞', '삼귀나', '이생망', '만반잘부', 'ICT', 'KMS', 'HDD', 'MOS', '1030', '~(-_-)~', '停', '于', '유수묵', '주인사', '변성산', '염잠수', '류밀소', '차철천', '방다석', '남궁체복', '배주저', '추조편', '현양원', '설인졸']","[[1933, 135, 2231, 223], [411, 1004, 679, 1102], [926, 1012, 1164, 1093], [1450, 1004, 1745, 1100], [1980, 1006, 2207, 1111], [413, 1213, 599, 1300], [987, 1205, 1159, 1301], [1504, 1235, 1690, 1331], [1981, 1231, 2217, 1321], [454, 1451, 609, 1545], [1004, 1427, 1176, 1536], [1509, 1447, 1690, 1539], [2024, 1462, 2196, 1547], [450, 1685, 625, 1766], [987, 1669, 1151, 1769], [1509, 1674, 1691, 1772], [2035, 1689, 2210, 1774], [481, 1881, 682, 1981], [954, 1883, 1144, 1966], [1495, 1903, 1700, 1984], [1981, 1898, 2236, 1983], [514, 2097, 647, 2191], [979, 2092, 1143, 2190], [1512, 2097, 1671, 2200], [2027, 2119, 2206, 2206], [488, 2342, 623, 2412], [940, 2330, 1228, 2417], [1525, 2324, 1658, 2437], [2049, 2343, 2158, 2441], [464, 2560, 623, 2654], [986, 2533, 1172, 2618], [1507, 2553, 1706, 2636], [1998, 2553, 2190, 2647], [449, 2773, 630, 2873], [955, 2769, 1165, 2878], [1479, 2771, 1673, 2856], [1998, 2763, 2242, 2861], [454, 2979, 646, 3062], [954, 2970, 1155, 3083], [1495, 2970, 1707, 3075], [2015, 2987, 2198, 3087]]",,,,
